asset_number,asset_description,lamp_type_lupvalue,lamp_rating_w,mounting_type_lupvalue,lat,lon,location
1544381,Feature Lighting - Carlton Gardens South,13,70,Pole: Multiple Fixed,-37.8053496446265,144.9713239073701,"(-37.8053496446265, 144.9713239073701)"
1346819,Feature Lighting - Docklands,3,36,Parapet,-37.81793392780563,144.95054098669655,"(-37.81793392780563, 144.95054098669655)"
1487737,Feature Lighting - Docklands,,,,-37.819207316652985,144.9432850161003,"(-37.819207316652985, 144.9432850161003)"
1502807,Feature Lighting - Southbank,,70,Pole: Multiple Fixed,-37.81996964882586,144.96623103098366,"(-37.81996964882586, 144.96623103098366)"
1540595,Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive,13,70,Pole: Multiple Fixed,-37.82047390398392,144.9489134550545,"(-37.82047390398392, 144.9489134550545)"
1541855,Feature Lighting -,,,Pole: Multiple Fixed,-37.82385056588963,144.9521389892845,"(-37.82385056588963, 144.9521389892845)"
1539571,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,9,,Pole: Multiple Fixed,-37.81497537875801,144.94148156396653,"(-37.81497537875801, 144.94148156396653)"
1540200,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,9,,Pole: Multiple Fixed,-37.811514231416396,144.96876165818176,"(-37.811514231416396, 144.96876165818176)"
1539844,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way,13,70,Pole: Multiple Fixed,-37.814817669556284,144.94169268821963,"(-37.814817669556284, 144.94169268821963)"
1543479,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.822402185836914,144.94533225441123,"(-37.822402185836914, 144.94533225441123)"
1541796,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.823006283079806,144.94714024747796,"(-37.823006283079806, 144.94714024747796)"
1540898,Feature Lighting - Manningham Street between Church Street and Lennon Street,2,14,Pole: Multiple Fixed,-37.78680955149487,144.94187057016217,"(-37.78680955149487, 144.94187057016217)"
1539466,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,13,70,Pole: Multiple Fixed,-37.8239801910545,144.94765188229573,"(-37.8239801910545, 144.94765188229573)"
1542841,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82401024228953,144.9472310366345,"(-37.82401024228953, 144.9472310366345)"
1346876,Feature Lighting - Docklands,1,500,Building Facade,-37.81596557747885,144.94389116666056,"(-37.81596557747885, 144.94389116666056)"
1541349,Feature Lighting - Little Bourke Street between Russell Street and Swanston Street,13,14,Pole: Multiple Fixed,-37.81247407625098,144.96541500089978,"(-37.81247407625098, 144.96541500089978)"
1540474,Feature Lighting - Wurundjeri Way between Batmans Hill Drive and Flinders Street,3,14,Pole: Multiple Fixed,-37.8224434108843,144.95104029790687,"(-37.8224434108843, 144.95104029790687)"
1542690,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82256614799849,144.94569069671934,"(-37.82256614799849, 144.94569069671934)"
1543304,Feature Lighting -,,,,-37.825102130096134,144.94658602873412,"(-37.825102130096134, 144.94658602873412)"
1539803,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,9,,Pole: Multiple Fixed,-37.81479851472682,144.9421538487573,"(-37.81479851472682, 144.9421538487573)"
1541223,Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81116663983504,144.96986344454544,"(-37.81116663983504, 144.96986344454544)"
1347756,Feature Lighting - Docklands,5,70,Inground,-37.824376924769126,144.94573954837617,"(-37.824376924769126, 144.94573954837617)"
1543234,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,3,14,Pole: Multiple Fixed,-37.82188599116963,144.94453122338618,"(-37.82188599116963, 144.94453122338618)"
1543905,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810925068848135,144.96717721222257,"(-37.810925068848135, 144.96717721222257)"
1542137,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818974891048185,144.97319474815134,"(-37.818974891048185, 144.97319474815134)"
1348025,Feature Lighting - Docklands,5,70,Inground,-37.81488810620633,144.94152159973765,"(-37.81488810620633, 144.94152159973765)"
1540740,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,9,,Pole: Multiple Fixed,-37.8209506608684,144.9616223573461,"(-37.8209506608684, 144.9616223573461)"
1540928,Feature Lighting - Lincoln Square,9,,Pole: Multiple Fixed,-37.802421901567435,144.9633041023992,"(-37.802421901567435, 144.9633041023992)"
1542775,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82311534064605,144.9471936867822,"(-37.82311534064605, 144.9471936867822)"
1542530,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.819228573887905,144.97439984820946,"(-37.819228573887905, 144.97439984820946)"
1541067,Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way,9,25,Building Eve,-37.81410992833007,144.94380578396218,"(-37.81410992833007, 144.94380578396218)"
1346796,Feature Lighting - Docklands,1,20,Bollard,-37.82386180546175,144.94745603928752,"(-37.82386180546175, 144.94745603928752)"
1543312,Feature Lighting - Cargo Lane from Lorimer Street,,,,-37.825091975209986,144.94683568654236,"(-37.825091975209986, 144.94683568654236)"
1540843,Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard,13,150,Pole: Multiple Fixed,-37.82165978374143,144.96952109854885,"(-37.82165978374143, 144.96952109854885)"
1540352,Feature Lighting - Enterprize Park,13,35,Pole: Multiple Fixed,-37.819902926741705,144.95976626869455,"(-37.819902926741705, 144.95976626869455)"
1346594,Feature Lighting - Docklands,3,36,Parapet,-37.81755430488256,144.94962149256185,"(-37.81755430488256, 144.94962149256185)"
1543151,Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade,12,,Pole: Multiple Fixed,-37.823788363676556,144.94743900006014,"(-37.823788363676556, 144.94743900006014)"
1539766,Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way,9,,Pole: Multiple Fixed,-37.8142520864866,144.94356964120797,"(-37.8142520864866, 144.94356964120797)"
1539454,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,13,70,Pole: Multiple Fixed,-37.824735775767245,144.94719422985372,"(-37.824735775767245, 144.94719422985372)"
1541692,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82311069848333,144.94727985244654,"(-37.82311069848333, 144.94727985244654)"
1347504,Feature Lighting - Docklands,1,4,Fender,-37.81489760335587,144.9422644652897,"(-37.81489760335587, 144.9422644652897)"
1542853,Feature Lighting -,12,,Pole: Multiple Fixed,-37.823940459679996,144.94713942516265,"(-37.823940459679996, 144.94713942516265)"
1541604,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81086785457566,144.96720671651667,"(-37.81086785457566, 144.96720671651667)"
1540564,Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade,13,70,Pole: Multiple Fixed,-37.814871292424264,144.9412186423759,"(-37.814871292424264, 144.9412186423759)"
1346624,Feature Lighting - Docklands,5,70,Inground,-37.815662429494616,144.94509071760643,"(-37.815662429494616, 144.94509071760643)"
1544503,Feature Lighting - Seafarers Rest,3,14,Pole: Multiple Fixed,-37.82307256806898,144.95185375212063,"(-37.82307256806898, 144.95185375212063)"
1540509,Feature Lighting -,13,70,Pole: Multiple Fixed,-37.814953188724,144.94428639752815,"(-37.814953188724, 144.94428639752815)"
1540250,Feature Lighting - Melbourne - Clifton Hill Railway,,,Pole: Multiple Fixed,-37.81666004782316,144.98513996598038,"(-37.81666004782316, 144.98513996598038)"
1544178,Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street,13,35,Pole: Multiple Fixed,-37.818795577931425,144.94295335560065,"(-37.818795577931425, 144.94295335560065)"
1346632,Feature Lighting - Docklands,1,50,Fender,-37.81692567093239,144.94503105765529,"(-37.81692567093239, 144.94503105765529)"
1348179,Feature Lighting - Docklands,5,35,Inground,-37.817250047509766,144.94547512862871,"(-37.817250047509766, 144.94547512862871)"
1544540,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82238029789127,144.9453455669681,"(-37.82238029789127, 144.9453455669681)"
1543196,Feature Lighting - Upfield Railway,9,,Pole: Multiple Fixed,-37.78713002887952,144.941276084585,"(-37.78713002887952, 144.941276084585)"
1542657,Feature Lighting -,9,,Pole: Multiple Fixed,-37.82277648876417,144.9466928402457,"(-37.82277648876417, 144.9466928402457)"
1540051,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,9,10,Pole: Multiple Fixed,-37.824325519663454,144.944469758906,"(-37.824325519663454, 144.944469758906)"
1544207,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.8212833053745,144.96176317332032,"(-37.8212833053745, 144.96176317332032)"
1346850,Feature Lighting - Docklands,5,150,Parapet,-37.81758921502133,144.94925661020366,"(-37.81758921502133, 144.94925661020366)"
1346932,Feature Lighting - Docklands,1,35,Inground,-37.8237694111304,144.94772812539597,"(-37.8237694111304, 144.94772812539597)"
1347315,Feature Lighting - Docklands,3,36,Parapet,-37.81782025065025,144.94876626875387,"(-37.81782025065025, 144.94876626875387)"
1540675,Feature Lighting - Lower Promenade,9,,Pole: Multiple Fixed,-37.81972600763075,144.96753394602382,"(-37.81972600763075, 144.96753394602382)"
1544392,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81932866181755,144.9745506177512,"(-37.81932866181755, 144.9745506177512)"
1503006,Feature Lighting - Southbank,,70,Guy Wire (Catenary),-37.82086310225272,144.9621777352068,"(-37.82086310225272, 144.9621777352068)"
1502925,Feature Lighting - Southbank Pedestrian Bridge,,,Inground,-37.81947620975071,144.96518000373663,"(-37.81947620975071, 144.96518000373663)"
1544029,Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way,3,,Pole: Multiple Fixed,-37.81857323168333,144.9442520808599,"(-37.81857323168333, 144.9442520808599)"
1544209,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.81079474728905,144.96729522942294,"(-37.81079474728905, 144.96729522942294)"
1347158,Feature Lighting - Docklands,5,70,Inground,-37.82015615180174,144.95001311837424,"(-37.82015615180174, 144.95001311837424)"
1347479,Feature Lighting - Docklands,1,,Inground,-37.81557351360816,144.9397946047048,"(-37.81557351360816, 144.9397946047048)"
1542447,Feature Lighting -,13,35,Pole: Multiple Fixed,-37.82390901402463,144.94738294834667,"(-37.82390901402463, 144.94738294834667)"
1347841,Feature Lighting - Docklands,1,18,Bollard,-37.82453158184604,144.9466579562611,"(-37.82453158184604, 144.9466579562611)"
1347393,Feature Lighting - Docklands,1,,Bridge Beam,-37.821008469019596,144.95432014285646,"(-37.821008469019596, 144.95432014285646)"
1539502,Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane,13,70,Pole: Multiple Fixed,-37.82455670414869,144.94634109390486,"(-37.82455670414869, 144.94634109390486)"
1539734,Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street,13,35,Pole: Multiple Fixed,-37.816891117535874,144.94519254186736,"(-37.816891117535874, 144.94519254186736)"
1543517,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.82240485378221,144.94539840750778,"(-37.82240485378221, 144.94539840750778)"
1346981,Feature Lighting - Docklands,4,150,Bridge Beam,-37.82129700595958,144.95467074855569,"(-37.82129700595958, 144.95467074855569)"
1487760,Feature Lighting - Docklands,,,,-37.81588964944076,144.93933782015284,"(-37.81588964944076, 144.93933782015284)"
1541030,Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road,13,,Pole: Multiple Fixed,-37.8157701117035,144.93951424953636,"(-37.8157701117035, 144.93951424953636)"
1541325,Feature Lighting - Intersection of Russell Street and Little Bourke Street,13,14,Pole: Multiple Fixed,-37.81189028863217,144.96750846503846,"(-37.81189028863217, 144.96750846503846)"
1543381,Feature Lighting -,9,10,Pole: Multiple Fixed,-37.82398996056366,144.9438278949787,"(-37.82398996056366, 144.9438278949787)"
1542337,Feature Lighting - Swanston Street between La Trobe Street and Little La Trobe Street,9,,Pole: Multiple Fixed,-37.80914478056503,144.96374703642994,"(-37.80914478056503, 144.96374703642994)"
1487624,Feature Lighting - Docklands,,,,-37.82039501712817,144.94522958867665,"(-37.82039501712817, 144.94522958867665)"
1541553,Feature Lighting - City Square,13,70,Pole: Multiple Fixed,-37.816274410176995,144.96711552141042,"(-37.816274410176995, 144.96711552141042)"
1540767,Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard,13,14,Pole: Multiple Fixed,-37.82109367691823,144.96159687637152,"(-37.82109367691823, 144.96159687637152)"
1347984,Feature Lighting - Docklands,5,70,Inground,-37.819110799027136,144.95362492294302,"(-37.819110799027136, 144.95362492294302)"
1543592,Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing,9,,Pole: Multiple Fixed,-37.822654213860545,144.94633460795146,"(-37.822654213860545, 144.94633460795146)"
1348449,Feature Lighting - Docklands,5,35,Inground,-37.814898182406004,144.9410433561208,"(-37.814898182406004, 144.9410433561208)"
1544612,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.81898124745854,144.97316792607026,"(-37.81898124745854, 144.97316792607026)"
1487657,Feature Lighting - Docklands,,,,-37.82024443020487,144.94477599131332,"(-37.82024443020487, 144.94477599131332)"
1503010,Feature Lighting - Southbank,,70,Guy Wire (Catenary),-37.82085945934557,144.96195164814813,"(-37.82085945934557, 144.96195164814813)"
1348293,Feature Lighting - Docklands,1,,Inground,-37.81505212678874,144.9411720310553,"(-37.81505212678874, 144.9411720310553)"
1346977,Feature Lighting - Docklands,5,150,Parapet,-37.81770929583168,144.94990240736456,"(-37.81770929583168, 144.94990240736456)"
1487792,Feature Lighting - Docklands,,,,-37.81427315089624,144.94335037837655,"(-37.81427315089624, 144.94335037837655)"
1347599,Feature Lighting - Docklands,1,,Inground,-37.81517313234259,144.94116304614425,"(-37.81517313234259, 144.94116304614425)"
1541618,Feature Lighting - Intersection of Lonsdale Street and Russell Street,13,14,Pole: Multiple Fixed,-37.810919771185446,144.967330098136,"(-37.810919771185446, 144.967330098136)"
1540281,Feature Lighting - Intersection of Flinders Street and Queens Bridge,13,70,Pole: Multiple Fixed,-37.81948870222116,144.96108055110784,"(-37.81948870222116, 144.96108055110784)"
1543232,Feature Lighting - Collins Landing between Australian Wharf and Collins Street,3,14,Pole: Multiple Fixed,-37.82188222918233,144.94447962741543,"(-37.82188222918233, 144.94447962741543)"
1347625,Feature Lighting - Docklands,1,50,Inground,-37.81482599042796,144.94207231958902,"(-37.81482599042796, 144.94207231958902)"
1540553,Feature Lighting - Swinging Basin Lane,13,35,Pole: Multiple Fixed,-37.82448841827129,144.94344093012398,"(-37.82448841827129, 144.94344093012398)"
1542284,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.818588159987584,144.9738917437484,"(-37.818588159987584, 144.9738917437484)"
1539811,Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way,16,,Under Seat,-37.81456787896124,144.94275060579676,"(-37.81456787896124, 144.94275060579676)"
1487703,Feature Lighting - Docklands,,,,-37.81887336806205,144.94317377758006,"(-37.81887336806205, 144.94317377758006)"
1544119,Feature Lighting -,,,Pole: Multiple Fixed,-37.82354157896281,144.95199511874154,"(-37.82354157896281, 144.95199511874154)"
1544534,Feature Lighting -,12,,Pole: Multiple Fixed,-37.82383439880543,144.94739220371508,"(-37.82383439880543, 144.94739220371508)"
1542510,Feature Lighting - Birrarung Marr,9,,Pole: Multiple Fixed,-37.8196940105885,144.97487489343814,"(-37.8196940105885, 144.97487489343814)"
1543292,Feature Lighting - Lorimer Street between Westgate Freeway and Hartley Street,,,,-37.82508571214635,144.94618725456957,"(-37.82508571214635, 144.94618725456957)"
1541848,Feature Lighting -,,,Pole: Multiple Fixed,-37.82377846895419,144.95210541939778,"(-37.82377846895419, 144.95210541939778)"
1346736,Feature Lighting - Docklands,3,36,Parapet,-37.81778908764037,144.9501504489652,"(-37.81778908764037, 144.9501504489652)"
1540392,Feature Lighting - Enterprize Park,13,70,Pole: Multiple Fixed,-37.820209078500966,144.96040822763106,"(-37.820209078500966, 144.96040822763106)"
