Census year	Block ID	Property ID	Base property ID	Street address	CLUE small area	Trading name	Industry (ANZSIC4) code	Industry (ANZSIC4) description	Seating type	Number of seats	xcoord	ycoord	Location				
2017	83	105456	105456	299-319 Queen Street	Melbourne (CBD)	Melbourne Mahn Doo	4511	Cafes and Restaurants	Seats - Indoor	80	144.9586601	-37.81145082	"(-37.81145082, 144.9586601)"				
2017	931	103908	103908	48-50 Flemington Road	Parkville	Parkville Cafe	4511	Cafes and Restaurants	Seats - Outdoor	112	144.9501914	-37.79382016	"(-37.79382016, 144.9501914)"				
2017	81	561697	105462	555 La Trobe Street	Melbourne (CBD)	Angliss Bistro	4511	Cafes and Restaurants	Seats - Indoor	60	144.9528962	-37.81327283	"(-37.81327283, 144.9528962)"				
2017	218	106217	106217	292 Lygon Street	Carlton	Minzaman Lebanese Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	20	144.9673338	-37.80013942	"(-37.80013942, 144.9673338)"				
2017	125	103292	103292	506-516 Elizabeth Street	Melbourne (CBD)	Wing Loong Chinese Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	18	144.9601828	-37.80671508	"(-37.80671508, 144.9601828)"				
2017	1109	560001	560001	16-32 Rakaia Way	Docklands	Bhoj On Docklands	4511	Cafes and Restaurants	Seats - Indoor	110	144.9412614	-37.81460533	"(-37.81460533, 144.9412614)"				
2017	28	102063	102060	45 Collins Street	Melbourne (CBD)	Great Space Cafe	4511	Cafes and Restaurants	Seats - Indoor	65	144.9726281	-37.81430616	"(-37.81430616, 144.9726281)"				
2017	252	106249	106249	128-130 Lygon Street	Carlton	Da Guido	4511	Cafes and Restaurants	Seats - Indoor	60	144.9666832	-37.80403393	"(-37.80403393, 144.9666832)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Gloria Jeans	4511	Cafes and Restaurants	Seats - Indoor	40	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	804	110537	110537	1-27 South Wharf Promenade	Southbank	The Boatbuilders Yard	4511	Cafes and Restaurants	Seats - Outdoor	336	144.9534995	-37.82437522	"(-37.82437522, 144.9534995)"				
2017	64	103187	103187	219-233 Elizabeth Street	Melbourne (CBD)	Little Ramen Bar	4511	Cafes and Restaurants	Seats - Indoor	36	144.9622831	-37.81321386	"(-37.81321386, 144.9622831)"				
2017	618	109993	109993	178-226 Wellington Parade	East Melbourne	Hotel Pullman Melbourne On The Park	4400	Accommodation	Seats - Indoor	150	144.9834989	-37.81582277	"(-37.81582277, 144.9834989)"				
2017	31	105942	105942	585-587 Little Collins Street	Melbourne (CBD)	Pho n Roll	4512	Takeaway Food Services	Seats - Outdoor	8	144.955444	-37.81787118	"(-37.81787118, 144.955444)"				
2017	15	109258	109258	9-11 Swanston Street	Melbourne (CBD)	McDonalds	4511	Cafes and Restaurants	Seats - Indoor	180	144.9669316	-37.81723918	"(-37.81723918, 144.9669316)"				
2017	46	111394	111394	16-30 Russell Place	Melbourne (CBD)	Bar Ampere	4520	"Pubs, Taverns and Bars"	Seats - Indoor	78	144.9674275	-37.81355434	"(-37.81355434, 144.9674275)"				
2017	724	108646	108646	519-539 St Kilda Road	Melbourne (Remainder)	Rice @ Chevron	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9798191	-37.8455379	"(-37.8455379, 144.9798191)"				
2017	255	101593	101593	91-95 Cardigan Street	Carlton	Hotel Lincoln	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	32	144.9645057	-37.80448528	"(-37.80448528, 144.9645057)"				
2017	852	101100	101100	Alexandra Avenue	Melbourne (Remainder)	The Terrace	4511	Cafes and Restaurants	Seats - Indoor	200	144.9803723	-37.83016988	"(-37.83016988, 144.9803723)"				
2017	804	110988	110988	29-65 South Wharf Promenade	Southbank	BangPop	4511	Cafes and Restaurants	Seats - Indoor	196	144.9503336	-37.82409303	"(-37.82409303, 144.9503336)"				
2017	658	110266	110266	120 Brunton Avenue	East Melbourne	Spotless Services	4511	Cafes and Restaurants	Seats - Indoor	"3,240"	144.9832828	-37.81992883	"(-37.81992883, 144.9832828)"				
2017	15	103940	103940	241-243 Flinders Lane	Melbourne (CBD)	Roule Galette	4512	Takeaway Food Services	Seats - Indoor	13	144.9663028	-37.81685974	"(-37.81685974, 144.9663028)"				
2017	55	101193	101193	338-352 Bourke Street	Melbourne (CBD)	Gekkazan	4511	Cafes and Restaurants	Seats - Outdoor	70	144.9632879	-37.81360425	"(-37.81360425, 144.9632879)"				
2017	252	106245	106245	152-154 Lygon Street	Carlton	Mawal	4511	Cafes and Restaurants	Seats - Outdoor	20	144.9667447	-37.80359309	"(-37.80359309, 144.9667447)"				
2017	345	103419	103419	81 Errol Street	North Melbourne	Snax Deli	4511	Cafes and Restaurants	Seats - Outdoor	18	144.9492871	-37.80323404	"(-37.80323404, 144.9492871)"				
2017	524	106320	106320	497 Macaulay Road	Kensington	Hatchd Chicken	4512	Takeaway Food Services	Seats - Indoor	8	144.9295071	-37.79455811	"(-37.79455811, 144.9295071)"				
2017	15	103941	103941	247-251 Flinders Lane	Melbourne (CBD)	Dukes Coffee Roasters	4512	Takeaway Food Services	Seats - Indoor	18	144.9661707	-37.81699341	"(-37.81699341, 144.9661707)"				
2017	74	106017	106017	391-393 Little Lonsdale Street	Melbourne (CBD)	Gypsy & Pig	4511	Cafes and Restaurants	Seats - Indoor	20	144.9603411	-37.81187439	"(-37.81187439, 144.9603411)"				
2017	12	105402	105402	8-10 King Street	Melbourne (CBD)	King Curry	4511	Cafes and Restaurants	Seats - Indoor	70	144.9576378	-37.81992762	"(-37.81992762, 144.9576378)"				
2017	809	110368	110368	207-227 City Road	Southbank	Boyd Cafe	4511	Cafes and Restaurants	Seats - Indoor	28	144.9612867	-37.82576299	"(-37.82576299, 144.9612867)"				
2017	111	102950	102950	45-55 Dudley Street	West Melbourne (Residential)	Flagstaff City	4400	Accommodation	Seats - Indoor	30	144.951028	-37.81010661	"(-37.81010661, 144.951028)"				
2017	720	108629	108629	427-431 St Kilda Road	Melbourne (Remainder)	Japan Inn Gourmet Sushi	4511	Cafes and Restaurants	Seats - Indoor	8	144.9771931	-37.83854242	"(-37.83854242, 144.9771931)"				
2017	113	110679	108118	Peel Street	Melbourne (CBD)	Pizza @ QV	4511	Cafes and Restaurants	Seats - Indoor	12	144.9572395	-37.80745984	"(-37.80745984, 144.9572395)"				
2017	104	103219	103219	413-417 Elizabeth Street	Melbourne (CBD)	Pie Face	1174	Bakery Product Manufacturing (Non-factory based)	Seats - Indoor	24	144.9605226	-37.80918797	"(-37.80918797, 144.9605226)"				
2017	802	575820	575820	1-9 Freshwater Place	Southbank	Guava Bean	4511	Cafes and Restaurants	Seats - Indoor	35	144.962154	-37.82167834	"(-37.82167834, 144.962154)"				
2017	243	109329	109329	723-741 Swanston Street	Carlton	Cafe Fillings	4511	Cafes and Restaurants	Seats - Indoor	34	144.9634142	-37.80087264	"(-37.80087264, 144.9634142)"				
2017	57	106432	106432	26-28 Market Lane	Melbourne (CBD)	Hofbrauhaus Restaurant	4511	Cafes and Restaurants	Seats - Indoor	60	144.9693353	-37.81160745	"(-37.81160745, 144.9693353)"				
2017	24	102092	102092	359-373 Collins Street	Melbourne (CBD)	Klatch	4511	Cafes and Restaurants	Seats - Indoor	26	144.9624418	-37.81728432	"(-37.81728432, 144.9624418)"				
2017	25	102079	102079	221-231 Collins Street	Melbourne (CBD)	Three Drops Espresso	4511	Cafes and Restaurants	Seats - Outdoor	25	144.9663304	-37.81584476	"(-37.81584476, 144.9663304)"				
2017	571	602256	602256	320-386 Epsom Road	Kensington	Zigzag Salads & Burgers	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9155212	-37.78257294	"(-37.78257294, 144.9155212)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Yohozunn Express	4512	Takeaway Food Services	Seats - Indoor	8	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	53	108073	108073	175-183 Queen Street	Melbourne (CBD)	Oree	4511	Cafes and Restaurants	Seats - Indoor	50	144.9599857	-37.81452036	"(-37.81452036, 144.9599857)"				
2017	247	106227	106227	256 Lygon Street	Carlton	Il Gusto	4511	Cafes and Restaurants	Seats - Indoor	75	144.9671605	-37.80118693	"(-37.80118693, 144.9671605)"				
2017	95	109312	109312	377-391 Swanston Street	Melbourne (CBD)	Hokuto Japanese Cafe	4512	Takeaway Food Services	Seats - Indoor	12	144.9634198	-37.80945732	"(-37.80945732, 144.9634198)"				
2017	65	109292	109292	243-249 Swanston Street	Melbourne (CBD)	Rice Paper Vietnamese Restaurant	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9647365	-37.81230108	"(-37.81230108, 144.9647365)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Grill'd (QV)	4511	Cafes and Restaurants	Seats - Outdoor	27	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	85	109302	109302	281-287 Swanston Street	Melbourne (CBD)	Bornga	4511	Cafes and Restaurants	Seats - Indoor	70	144.9643593	-37.81143223	"(-37.81143223, 144.9643593)"				
2017	82	105369	105369	328-330 King Street	Melbourne (CBD)	Russells Old Corner Shop Luncheon Room	4511	Cafes and Restaurants	Seats - Indoor	20	144.9542466	-37.8125542	"(-37.8125542, 144.9542466)"				
2017	752	110736	110736	130-200 St Kilda Road	Southbank	Garden Restaurant	4511	Cafes and Restaurants	Seats - Indoor	160	144.9686338	-37.82281707	"(-37.82281707, 144.9686338)"				
2017	66	109389	109389	247-255 Lonsdale Street	Melbourne (CBD)	Pie Face	4512	Takeaway Food Services	Seats - Indoor	12	144.9651047	-37.81169356	"(-37.81169356, 144.9651047)"				
2017	4	104034	104034	207-361 Flinders Street	Melbourne (CBD)	Clocks At Flinders Street Station	9209	Other Gambling Activities	Seats - Indoor	78	144.9654659	-37.81866105	"(-37.81866105, 144.9654659)"				
2017	41	105948	105948	582-584 Little Collins Street	Melbourne (CBD)	Saint & Rogue	4520	"Pubs, Taverns and Bars"	Seats - Indoor	120	144.9553525	-37.81740928	"(-37.81740928, 144.9553525)"				
2017	354	109789	109789	502-506 Victoria Street	North Melbourne	Faces & Places	4511	Cafes and Restaurants	Seats - Indoor	14	144.9495517	-37.80497299	"(-37.80497299, 144.9495517)"				
2017	784	110642	110597	3 Central Boulevard	Port Melbourne	Portside Deli	4511	Cafes and Restaurants	Seats - Outdoor	8	144.9187862	-37.82221049	"(-37.82221049, 144.9187862)"				
2017	47	602997	103597	121 Exhibition Street	Melbourne (CBD)	Dumpling King	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9701092	-37.81281453	"(-37.81281453, 144.9701092)"				
2017	74	106017	106017	391-393 Little Lonsdale Street	Melbourne (CBD)	CJ Lunchbar	4511	Cafes and Restaurants	Seats - Indoor	36	144.9603411	-37.81187439	"(-37.81187439, 144.9603411)"				
2017	97	103617	103617	355-357 Exhibition Street	Melbourne (CBD)	Thailicious	4511	Cafes and Restaurants	Seats - Outdoor	12	144.9681732	-37.80752222	"(-37.80752222, 144.9681732)"				
2017	254	106087	106087	123-125 Lygon Street	Carlton	Mercadante Pizza	4511	Cafes and Restaurants	Seats - Indoor	45	144.9660342	-37.80408996	"(-37.80408996, 144.9660342)"				
2017	67	110702	110701	28 Corrs Lane	Melbourne (CBD)	Yamato Japanese Restaurant	4511	Cafes and Restaurants	Seats - Indoor	28	144.9681529	-37.81081665	"(-37.81081665, 144.9681529)"				
2017	64	108102	108102	200-222 Queen Street	Melbourne (CBD)	In A Rush	4511	Cafes and Restaurants	Seats - Indoor	26	144.9604697	-37.81352285	"(-37.81352285, 144.9604697)"				
2017	45	105960	105960	318-322 Little Collins Street	Melbourne (CBD)	Chokolait	4511	Cafes and Restaurants	Seats - Outdoor	30	144.9640121	-37.81488174	"(-37.81488174, 144.9640121)"				
2017	64	104665	104665	68-78 Hardware Lane	Melbourne (CBD)	Grill Steak Seafood	4511	Cafes and Restaurants	Seats - Outdoor	32	144.9611061	-37.8130703	"(-37.8130703, 144.9611061)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Nando's Melbourne Central	4511	Cafes and Restaurants	Seats - Indoor	122	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	1104	576024	576023	747-757 Bourke Street	Docklands	The Nixon Hotel	4520	"Pubs, Taverns and Bars"	Seats - Indoor	116	144.9479753	-37.81925128	"(-37.81925128, 144.9479753)"				
2017	218	106215	106215	298 Lygon Street	Carlton	Carlton Yacht Club Bar	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	40	144.9673764	-37.79998572	"(-37.79998572, 144.9673764)"				
2017	415	104762	104762	72 Hawke Street	West Melbourne (Residential)	Butcher Shop Cafe	4512	Takeaway Food Services	Seats - Outdoor	16	144.945578	-37.8080043	"(-37.8080043, 144.945578)"				
2017	31	102109	102109	612-624 Collins Street	Melbourne (CBD)	Chick-In	4511	Cafes and Restaurants	Seats - Indoor	32	144.9543505	-37.81867544	"(-37.81867544, 144.9543505)"				
2017	33	102124	102124	430-442 Collins Street	Melbourne (CBD)	Sunny Boy Cafe	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9597623	-37.81703239	"(-37.81703239, 144.9597623)"				
2017	38	102172	102172	8 Collins Street	Melbourne (CBD)	Market Lane Coffee	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9732575	-37.81314231	"(-37.81314231, 144.9732575)"				
2017	87	106056	106056	2-14 Exploration Lane	Melbourne (CBD)	Laksa Bar	4511	Cafes and Restaurants	Seats - Indoor	60	144.9684463	-37.80913993	"(-37.80913993, 144.9684463)"				
2017	245	109365	109365	644-658 Swanston Street	Carlton	Black Ball	4511	Cafes and Restaurants	Seats - Indoor	25	144.9642823	-37.80131908	"(-37.80131908, 144.9642823)"				
2017	54	108104	108104	184-192 Queen Street	Melbourne (CBD)	Kenny's Bakery Cafe	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9606804	-37.81402844	"(-37.81402844, 144.9606804)"				
2017	2	111467	103973	King Street	Melbourne (CBD)	Sea Life Melbourne Aquarium	8921	Zoological and Botanical Gardens Operation	Seats - Indoor	164	144.9589895	-37.8204728	"(-37.8204728, 144.9589895)"				
2017	615	611568	102007	126-158 Clarendon Street	East Melbourne	GG Restaurant & Bar	4511	Cafes and Restaurants	Seats - Indoor	250	144.9841619	-37.81229599	"(-37.81229599, 144.9841619)"				
2017	66	108548	108548	205-207 Russell Street	Melbourne (CBD)	Sweetie And Moustache Dessert Lounge	4511	Cafes and Restaurants	Seats - Indoor	80	144.9672984	-37.81169847	"(-37.81169847, 144.9672984)"				
2017	34	102132	102132	376-390 Collins Street	Melbourne (CBD)	The Groove Train	4511	Cafes and Restaurants	Seats - Indoor	140	144.9617186	-37.81629382	"(-37.81629382, 144.9617186)"				
2017	1110	620308	593737	432-446 Docklands Drive	Docklands	Degani Bakery Cafe	4511	Cafes and Restaurants	Seats - Indoor	36	144.9378299	-37.81315031	"(-37.81315031, 144.9378299)"				
2017	1108	573414	573414	788-812 Bourke Street	Docklands	Tataki Noodles & Dumplings	4511	Cafes and Restaurants	Seats - Outdoor	64	144.9451224	-37.81888389	"(-37.81888389, 144.9451224)"				
2017	246	106101	106101	169 Lygon Street	Carlton	Stuzzichino	4511	Cafes and Restaurants	Seats - Indoor	48	144.9664569	-37.80171819	"(-37.80171819, 144.9664569)"				
2017	271	102052	102052	29-55 College Crescent	Parkville	Sage & Grace Cafe	4511	Cafes and Restaurants	Seats - Outdoor	6	144.9605953	-37.79301958	"(-37.79301958, 144.9605953)"				
2017	2523	614834	614834	520 Macaulay Road	Kensington	Frying Colours	4511	Cafes and Restaurants	Seats - Indoor	38	144.9287638	-37.79405714	"(-37.79405714, 144.9287638)"				
2017	33	100727	100727	5-9 Bank Place	Melbourne (CBD)	Mitre Tavern	4520	"Pubs, Taverns and Bars"	Seats - Outdoor	88	144.9603112	-37.81680457	"(-37.81680457, 144.9603112)"				
2017	37	102155	102155	106-120 Collins Street	Melbourne (CBD)	Elements Catering (Kiosk)	4511	Cafes and Restaurants	Seats - Indoor	50	144.9693797	-37.81398457	"(-37.81398457, 144.9693797)"				
2017	659	614000	100847	200 Batman Avenue	Melbourne (Remainder)	Delaware North Companies Australia Pty Ltd	4511	Cafes and Restaurants	Seats - Outdoor	50	144.9803771	-37.82181585	"(-37.82181585, 144.9803771)"				
2017	254	106086	106086	121 Lygon Street	Carlton	Grilla House	4511	Cafes and Restaurants	Seats - Indoor	36	144.9660241	-37.80415049	"(-37.80415049, 144.9660241)"				
2017	76	589841	105749	221 Little Lonsdale Street	Melbourne (CBD)	Squisito Bar	4511	Cafes and Restaurants	Seats - Indoor	46	144.9657034	-37.810658	"(-37.810658, 144.9657034)"				
2017	345	570824	570824	520-528 Victoria Street	North Melbourne	D.D. Panda	4512	Takeaway Food Services	Seats - Indoor	10	144.9487135	-37.80474738	"(-37.80474738, 144.9487135)"				
2017	47	102197	102197	20-26 Coromandel Place	Melbourne (CBD)	Oli Levi	4511	Cafes and Restaurants	Seats - Outdoor	2	144.9692543	-37.81302823	"(-37.81302823, 144.9692543)"				
2017	812	110417	110417	20-22 Kavanagh Street	Southbank	Ten Years	4511	Cafes and Restaurants	Seats - Indoor	14	144.9658273	-37.82280752	"(-37.82280752, 144.9658273)"				
2017	61	105311	105311	217-219 King Street	Melbourne (CBD)	Sud	4511	Cafes and Restaurants	Seats - Indoor	45	144.9548584	-37.81514931	"(-37.81514931, 144.9548584)"				
2017	103	100160	100160	196-200 A'Beckett Street	Melbourne (CBD)	Nomads Industry Backpackers	4400	Accommodation	Seats - Indoor	80	144.9574447	-37.80998494	"(-37.80998494, 144.9574447)"				
2017	84	650593	106044	2-20 Sutherland Street	Melbourne (CBD)	Shortstop Coffee & Donuts	4512	Takeaway Food Services	Seats - Indoor	7	144.9609484	-37.81131629	"(-37.81131629, 144.9609484)"				
2017	259	101061	101061	106-114 Berkeley Street	Carlton	Seven Seeds	4511	Cafes and Restaurants	Seats - Outdoor	10	144.9591271	-37.8028778	"(-37.8028778, 144.9591271)"				
2017	37	102161	102161	76-84 Collins Street	Melbourne (CBD)	The Coffee Commission	4512	Takeaway Food Services	Seats - Outdoor	8	144.9707087	-37.81358646	"(-37.81358646, 144.9707087)"				
2017	803	111175	110477	8 Whiteman Street	Southbank	Tia To Vietnamese Restaurant	4511	Cafes and Restaurants	Seats - Indoor	75	144.9586604	-37.82312164	"(-37.82312164, 144.9586604)"				
2017	804	110988	110988	29-65 South Wharf Promenade	Southbank	Akachochin	4511	Cafes and Restaurants	Seats - Indoor	63	144.9503336	-37.82409303	"(-37.82409303, 144.9503336)"				
2017	216	103101	103101	161-169 Elgin Street	Carlton	Cafe Lua	4511	Cafes and Restaurants	Seats - Indoor	24	144.969295	-37.79757961	"(-37.79757961, 144.969295)"				
2017	257	525992	525992	157 Pelham Street	Carlton	Briscola	4511	Cafes and Restaurants	Seats - Outdoor	16	144.9613352	-37.80242146	"(-37.80242146, 144.9613352)"				
2017	22	110665	110661	459 Collins Street	Melbourne (CBD)	Club Sandwich on Collins	4511	Cafes and Restaurants	Seats - Indoor	64	144.9589237	-37.81817724	"(-37.81817724, 144.9589237)"				
2017	804	110542	110484	20-30 Convention Centre Place	Southbank	Signature Pho Viet	4511	Cafes and Restaurants	Seats - Indoor	44	144.9523782	-37.82539976	"(-37.82539976, 144.9523782)"				
2017	345	103396	103396	13-15 Errol Street	North Melbourne	Toast Kitchen Cafe	4511	Cafes and Restaurants	Seats - Outdoor	24	144.9490423	-37.80463699	"(-37.80463699, 144.9490423)"				
2017	1108	604124	604124	816-828 Bourke Street	Docklands	Squires Loft Dockland	4511	Cafes and Restaurants	Seats - Indoor	102	144.943969	-37.81927362	"(-37.81927362, 144.943969)"				
2017	14	108114	108114	28-38 Queen Street	Melbourne (CBD)	Kenny's Bakery Cafe	4512	Takeaway Food Services	Seats - Outdoor	14	144.9624375	-37.81798973	"(-37.81798973, 144.9624375)"				
2017	753	110606	110380	3 Southgate Avenue	Southbank	The Deck	4511	Cafes and Restaurants	Seats - Outdoor	20	144.9662623	-37.82066923	"(-37.82066923, 144.9662623)"				
2017	37	100398	100398	7-19 Alfred Place	Melbourne (CBD)	Fratelli Fresh	4511	Cafes and Restaurants	Seats - Indoor	100	144.9699104	-37.81401267	"(-37.81401267, 144.9699104)"				
2017	15	109262	109262	27-29 Swanston Street	Melbourne (CBD)	KFC	4511	Cafes and Restaurants	Seats - Indoor	77	144.9667724	-37.81688806	"(-37.81688806, 144.9667724)"				
2017	46	101137	101137	235-251 Bourke Street	Melbourne (CBD)	Nusantara	4512	Takeaway Food Services	Seats - Indoor	16	144.9665978	-37.81376503	"(-37.81376503, 144.9665978)"				
2017	85	105746	105746	183-265 La Trobe Street	Melbourne (CBD)	Chatime (Lvl 1)	4512	Takeaway Food Services	Seats - Indoor	24	144.9630189	-37.81073331	"(-37.81073331, 144.9630189)"				
2017	35	102143	102143	258-274 Collins Street	Melbourne (CBD)	Burger Project St. Collins Lane	4511	Cafes and Restaurants	Seats - Indoor	80	144.9648999	-37.81536587	"(-37.81536587, 144.9648999)"				
